image_name,ADI,BACK,DEB,LYM,MUC,NORM,STR,TUM
NCT-CRC-HE-100K/NORM/NORM-YEIEWFGR.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/STR/STR-AMVPDRQV.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/STR/STR-QWVMWTGE.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/MUC/MUC-MIGFDTES.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/ADI/ADI-QQWIGKMI.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-VGQKADFR.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/BACK/BACK-FVPGFNRV.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-NKEATVNW.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/MUC/MUC-HHPHCHLK.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/STR/STR-PHCYCWNH.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/BACK/BACK-INESKYRE.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-GPLEMVGG.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/STR/STR-EQITYCFV.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/ADI/ADI-RVCYSMPY.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-YKWSNGFG.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/ADI/ADI-ALRCLCTM.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-DVNKIIKC.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/STR/STR-YFRRYGRH.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/BACK/BACK-EKVGYEEC.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-LQMPPPEI.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/BACK/BACK-HLDRCQTA.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-HWQRCPWM.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-RVPHARKY.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-HIKIADKH.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/LYM/LYM-RPWSGAGM.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-LFRQSEQA.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-GDPDVAAT.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-KFGHNDYI.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/TUM/TUM-GWVDAGKD.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/TUM/TUM-HHVWNWEV.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/MUC/MUC-DSAQNITV.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/STR/STR-DPQGMRSR.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/STR/STR-APRAMPRG.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/STR/STR-FASNDYPF.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/STR/STR-IGRDAMVK.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/LYM/LYM-SQHYGTSA.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-NLWAKQIG.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/MUC/MUC-TCSSAQTD.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/TUM/TUM-VFELITQV.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/MUC/MUC-NEFRCPWS.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/NORM/NORM-MWTNNYGS.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/MUC/MUC-YHRPMGGT.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/NORM/NORM-RMMVRCEH.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/MUC/MUC-HTFKPLTA.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/NORM/NORM-YEKHWRLN.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/MUC/MUC-QPYMFWTA.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/STR/STR-GNDHASET.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/MUC/MUC-MPFHDNNS.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/MUC/MUC-WMVLWKPE.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/NORM/NORM-DHAYPETI.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/DEB/DEB-VWRSHVFE.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-LAMFNSTE.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/STR/STR-DFITNTGK.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/STR/STR-LDRWPTGR.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/ADI/ADI-SHERTNAQ.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-PYGQFMGT.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/DEB/DEB-EVTAECVC.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-DCLDVHMQ.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-KPNCTNWY.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-YSDRQYHM.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/MUC/MUC-GESACCYT.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/TUM/TUM-HCHWDGAY.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/DEB/DEB-LPFRFECN.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-DAQDPVAH.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/BACK/BACK-MVCHNPAH.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-GMNLCPYD.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-CKTHEGHQ.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/LYM/LYM-MISQSKQL.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-YVNHDTED.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/NORM/NORM-MPNSERGS.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/NORM/NORM-FEVFAQMV.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/DEB/DEB-AHFVTRAE.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-KDKEDMSK.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-WTQNHAHP.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-INMKLYQN.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/STR/STR-GQWLRYEG.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/LYM/LYM-MHENPGPF.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-MKDSMLWK.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-RKEQIVCY.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/NORM/NORM-FCINIHWG.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/BACK/BACK-GLDTWDGG.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-AIVHRITR.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/LYM/LYM-SCGKWLRH.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-MRLNTKKC.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-IPCMQELQ.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-MVRLTMWC.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-PFLEWKMG.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-MAFMMKHH.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/NORM/NORM-SETAFHAM.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/BACK/BACK-AGGMWNQV.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-PCEIGWEG.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/ADI/ADI-KGMHMMYV.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-CHDFYSAN.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-AWWDSTSV.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-AWFCSFPK.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-TYESFCNG.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/DEB/DEB-MKMTMQLC.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-VQACSNEA.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/NORM/NORM-WCILQRKL.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/ADI/ADI-QNENFLVA.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-MEINERCT.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/STR/STR-LMTCCDKA.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/MUC/MUC-INVLNNTK.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/TUM/TUM-WFDYEGWH.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/LYM/LYM-VDSYMECW.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-CDYWGNNA.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-IMCRMNSV.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-HVFYYFFH.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/DEB/DEB-HPCTEFPY.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-LWFECVCL.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/STR/STR-DHPPLFPP.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/LYM/LYM-GWCIYRHD.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-MQQEICNQ.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-IIARCIPQ.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-MFMYIETP.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-TWQKCEEL.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/ADI/ADI-LGATGRRR.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-MNVVESKT.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-MQNTGVRP.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-AYMQFICY.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-IYDHYPCL.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-NLSFMRHQ.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/NORM/NORM-QFHTSNRQ.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/MUC/MUC-TRPAFGNQ.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/ADI/ADI-SICYMPTK.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-IHNEMSYH.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/TUM/TUM-RATAGSTF.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/STR/STR-GPIATGYH.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/TUM/TUM-GSMFCTTI.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/LYM/LYM-TSACFHVN.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-KRYLSDPC.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-NSQEYTKP.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/TUM/TUM-MYAPRMDE.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/MUC/MUC-CHDPLVNW.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/STR/STR-NRIGCSPV.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/TUM/TUM-ALKDWMMA.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/BACK/BACK-FWISMQKH.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-VKINISDY.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-FFRWNLFI.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/TUM/TUM-VLQDCGWA.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/ADI/ADI-QYTFEPDF.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-FQKNSVLK.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/BACK/BACK-KFQYGCEP.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-RKTPLELQ.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/ADI/ADI-RDTDLQHM.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-NQEEFRLL.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-PGLKQYHC.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-YQCDKHDV.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-FMYVLSRN.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/STR/STR-ECQENRQD.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/DEB/DEB-MFTHKVIQ.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-AMITNDWQ.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-VKQFPIPT.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/TUM/TUM-MYWKHDRV.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/BACK/BACK-HQCAHHNA.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-AHFEWDRS.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/ADI/ADI-LSMMSIND.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-IFYLPDPL.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-DQICTYEE.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-GGYQVTHT.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/TUM/TUM-CGEFNDVT.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/DEB/DEB-TYNNQGTA.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-MSPDDWAV.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-CGDWMIWE.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-LATCNYTT.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/MUC/MUC-SEVKRDGR.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/STR/STR-QIEFNLQQ.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/DEB/DEB-HKYSDFMI.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-EALNSEQK.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-KRKRQTYE.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/LYM/LYM-MFDPLRVI.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/STR/STR-YPCGAGVS.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/MUC/MUC-PTDRHFGQ.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/LYM/LYM-FRSQQMWF.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-NDKYRIPP.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-PQNWMKAR.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/BACK/BACK-CQEIAGLN.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-ACGECYFV.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-YSNRNYMF.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/LYM/LYM-LAWKMQRC.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/STR/STR-THVLWGEW.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/BACK/BACK-HYCACARE.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-EQPNVWKR.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-FFGTYWSA.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/STR/STR-CKHMIVHK.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/MUC/MUC-CFCPVKIC.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/LYM/LYM-KLADKMTA.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-KYSVVEPK.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-ASQMDCGD.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-QCGTAPRP.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-AYIDAGHD.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/NORM/NORM-GISRQTDQ.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/TUM/TUM-KRVHNPQY.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/BACK/BACK-LSRIGVHG.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-HFYWMEPN.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/BACK/BACK-FDIQMAGD.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-QIWAMNTL.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-HVFSNQTS.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-ENYNVTAI.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-RRRGRNAP.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-CDYSRDPI.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/ADI/ADI-DAAGTCDW.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-WWDTYYAV.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/DEB/DEB-LASIEENT.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-DIYVPHWI.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/MUC/MUC-CQYQWYQF.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/ADI/ADI-GLWALCSM.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-HEVCSQAH.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-IWWWWHEK.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-AFIYHCLN.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-DAHMVNDC.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/STR/STR-MFSRWDCR.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/DEB/DEB-FENKHHHE.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-KFDHGAYA.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-GKCQLINS.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/MUC/MUC-HSSLIRHW.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/TUM/TUM-MGRVWGTR.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/NORM/NORM-TWDLLHVE.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/LYM/LYM-VIDGLFQW.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-NCFNQLGS.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-SYWLFMYG.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/NORM/NORM-MAICMETK.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/ADI/ADI-PAIQVHAM.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-EGWRCWHH.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/NORM/NORM-HCATKRVV.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/MUC/MUC-PTGQLKWG.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/TUM/TUM-WICMQWDC.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/LYM/LYM-NYGSCECL.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-CKKNARGS.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/LYM/LYM-GAYPCVIW.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-LNQPDFGR.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/DEB/DEB-CTTTMRWW.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-QKYCFLTD.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-EGLHQVDK.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/LYM/LYM-DFFLPVTV.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-ANCMSGCC.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-WVMCPIYI.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-QYNPQISF.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/LYM/LYM-RDETVIFT.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-EMIQQENY.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/TUM/TUM-NEQGYKQD.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/ADI/ADI-IDHKETNQ.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-KEQSHVTD.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/NORM/NORM-TIIYDRRA.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/DEB/DEB-DQMQYKHR.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-AKTDVYKE.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-IWFPTHSE.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-EAFLQEFQ.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/DEB/DEB-DVHPIPLH.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-PAHQPGTQ.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/NORM/NORM-AFEEGEQL.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/MUC/MUC-TWSRVTGY.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/NORM/NORM-ACPNTACR.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/STR/STR-CFGEMTEC.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/LYM/LYM-ERDFQNVI.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/STR/STR-RVDTCDCL.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/DEB/DEB-NREFVMLE.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-RWWLPILY.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/LYM/LYM-LCLCFEPM.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-GTYAWMLY.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-HEFSDNII.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/NORM/NORM-SCRTVWRD.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/TUM/TUM-LLSSCDCM.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/TUM/TUM-MQYLSNNM.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/NORM/NORM-HDCNMEAN.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/NORM/NORM-WRYAALNK.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/STR/STR-AMPQNDHM.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/BACK/BACK-CGHKDHAM.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-PKVMMGLT.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/TUM/TUM-EAWAKNNN.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/TUM/TUM-HARNERYY.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/NORM/NORM-SKDNFLWR.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/MUC/MUC-VSKHGWSP.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/DEB/DEB-MFCGSVNM.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-KAIAEMYI.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/MUC/MUC-HKCQEWSI.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/STR/STR-SIWFKPGC.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/ADI/ADI-LATVTHLF.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-PKYIQFYY.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-TARLPYES.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-GYYCIDVC.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-MTACIEKD.tif,1,0,0,0,0,0,0,0
