image_name,ascus,asch,lsil,hsil,scc,agc,trichomonas,candida,flora,herps,actinomyces
ComparisonDetectorDataset/train/05304.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/05163.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/01120.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/06926.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01097.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/02791.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06713.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05719.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/02476.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04455.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01948.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/01333.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/05297.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/01456.bmp,0,1,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/04525.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/01703.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/train/02013.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02775.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02911.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/train/06053.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01442.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00615.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06550.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00922.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/00203.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/07363.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/06865.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/03642.bmp,0,0,0,0,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/05888.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/03414.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02038.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03497.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03172.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06411.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/02727.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02468.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01818.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06054.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02860.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01249.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04592.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/02363.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/train/02928.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02039.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00588.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04335.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/01082.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/05247.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/01447.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02828.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06815.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00918.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/05316.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/03134.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00778.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/03738.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/05797.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/00514.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/04702.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06593.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/02890.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/train/04826.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02873.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02516.bmp,1,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00921.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/05345.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/03834.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/05869.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/01043.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/00403.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00013.bmp,0,1,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00565.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01942.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/00875.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/05803.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/03638.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02754.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04537.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/05470.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01215.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07404.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/00073.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/05853.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/02808.bmp,0,0,0,0,0,0,0,0,0,0,1
ComparisonDetectorDataset/train/01148.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/train/06818.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01930.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/02005.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02589.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01359.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05668.bmp,0,1,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/05874.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/05693.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04315.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/02495.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05004.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05930.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/03924.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/06414.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01401.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02298.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/00635.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/train/03166.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02709.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06941.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05408.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/04473.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03254.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00731.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/05701.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00196.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/06144.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06151.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03579.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/test/02044.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00840.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04739.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04394.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00120.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/train/00637.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/train/02655.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00934.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/train/07017.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06010.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/train/04622.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03955.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/05979.bmp,0,1,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01517.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/00930.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/train/05811.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/00735.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/07011.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06448.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00332.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01596.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07396.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/04487.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00917.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/00295.bmp,1,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/01984.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/07090.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00823.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01667.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/04727.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00438.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00911.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/04119.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/05880.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/03923.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02351.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/06200.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02049.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01890.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00746.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00057.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01977.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05960.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/03674.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/test/06243.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06067.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01902.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03427.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/05144.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03471.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06159.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/01435.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02692.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07094.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04694.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04953.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06560.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/00468.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/05224.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04458.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03619.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/train/02702.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01759.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/train/03838.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/06213.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00365.bmp,0,1,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00933.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/train/00210.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/06059.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02124.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04652.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00409.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/06266.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05752.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/02731.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06355.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04997.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00270.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/01480.bmp,0,1,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04940.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06478.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05034.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06164.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01671.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/02419.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/00321.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05267.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05569.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03958.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02843.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05995.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04871.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07249.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/05029.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02121.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03991.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07340.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/07099.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04856.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07361.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/04038.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01886.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04485.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04272.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/02599.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06641.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06235.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05563.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05973.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00950.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/train/06026.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/train/06789.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/00512.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03685.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03144.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05420.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/03150.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01329.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04978.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06169.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01782.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06098.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04814.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/07202.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/02779.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03483.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00206.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/04121.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/02390.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/05064.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/05339.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/03159.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04222.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07048.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01693.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/train/01391.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02918.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02850.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04199.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02638.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04254.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/04084.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01639.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/05955.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/00150.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/03246.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06674.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06969.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07079.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05291.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04643.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04248.bmp,0,0,0,1,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/02324.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05757.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/02963.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01619.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/train/04985.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05122.bmp,0,1,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/02541.bmp,0,1,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/06701.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04788.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/test/00042.bmp,0,1,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00021.bmp,1,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01422.bmp,0,1,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04089.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/train/07337.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/05680.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01575.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00451.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/00069.bmp,1,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07467.bmp,0,0,0,0,0,0,0,0,0,0,1
ComparisonDetectorDataset/train/00972.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02901.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/train/03226.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04586.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02819.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/03798.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/test/03310.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/02265.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/06499.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06750.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/06710.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01336.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06697.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05801.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/06594.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03241.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00623.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06510.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06557.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02913.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/test/06321.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02863.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/05323.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/test/01879.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03495.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01791.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/06379.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01610.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05894.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/06228.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00993.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/01153.bmp,0,0,0,0,0,0,0,0,1,1,0
